date,time,epicenter,緯度,経度,depth,magnitude,maxshindo,lat,lng
2004/1/8,3:57:20,奄美大島近海,28°25.1′N,129°20.7′E,39 km,4,震度２,28.41833333,129.345
2004/1/8,4:22:01,宮城県沖,38°51.2′N,141°38.2′E,73 km,3.3,震度１,38.85333333,141.6366667
2004/1/8,9:35:17,宮城県北部,38°38.1′N,141°04.1′E,8 km,2,震度１,38.635,141.0683333
2004/1/8,9:44:25,茨城県南部,36°09.6′N,139°48.3′E,53 km,4,震度２,36.16,139.805
2004/1/9,10:52:17,新島・神津島近海,34°16.1′N,139°14.2′E,10 km,2.3,震度１,34.26833333,139.2366667
2004/1/9,18:26:34,新島・神津島近海,34°16.0′N,139°14.2′E,11 km,2.6,震度１,34.26666667,139.2366667
2004/1/9,22:04:57,新潟県中越地方,37°17.7′N,138°43.3′E,16 km,4,震度３,37.295,138.7216667
2004/1/9,22:06:02,新潟県中越地方,37°17.5′N,138°42.7′E,16 km,2.5,震度１,37.29166667,138.7116667
2004/1/9,23:02:47,新潟県中越地方,37°17.6′N,138°43.2′E,16 km,3.3,震度２,37.29333333,138.72
2004/1/10,5:05:06,新潟県中越地方,37°17.7′N,138°43.5′E,15 km,2.5,震度１,37.295,138.725
2004/1/11,11:36:03,橘湾,32°44.8′N,130°08.1′E,13 km,2.4,震度１,32.74666667,130.135
2004/1/11,11:38:37,紀伊水道,33°50.2′N,135°00.0′E,13 km,2.9,震度１,33.83666667,135
2004/1/11,16:21:26,和歌山県北部,34°14.2′N,135°25.5′E,7 km,3.1,震度２,34.23666667,135.425
2004/1/11,16:57:28,長野県中部,36°23.8′N,137°58.7′E,8 km,4,震度４,36.39666667,137.9783333
2004/1/11,20:45:29,長野県南部,35°56.1′N,137°31.7′E,9 km,2.9,震度１,35.935,137.5283333
2004/1/12,1:15:30,宮城県北部,38°56.7′N,141°37.7′E,74 km,3.4,震度２,38.945,141.6283333
2004/1/12,3:09:36,和歌山県北部,34°14.1′N,135°25.4′E,7 km,2.3,震度１,34.235,135.4233333
2004/1/13,4:50:35,宮古島近海,24°53.9′N,125°39.7′E,48 km,3.6,震度１,24.89833333,125.6616667
2004/1/13,5:12:14,十勝沖,42°11.1′N,143°22.4′E,43 km,4.6,震度３,42.185,143.3733333
2004/1/13,13:54:55,釧路沖,42°27.3′N,145°06.3′E,43 km,4.5,震度１,42.455,145.105
2004/1/13,20:55:12,山形県村山地方,38°27.8′N,140°16.7′E,10 km,2.5,震度１,38.46333333,140.2783333
2004/1/14,20:42:10,和歌山県北部,33°51.2′N,135°20.6′E,12 km,2.9,震度１,33.85333333,135.3433333
2004/1/14,21:49:03,宮城県中部,38°24.2′N,141°11.8′E,10 km,1.4,震度１,38.40333333,141.1966667
2004/1/15,9:10:31,国後島付近,43°51.3′N,146°10.4′E,106 km,5.1,震度３,43.855,146.1733333
2004/1/16,3:17:27,日高地方中部,42°25.0′N,142°35.6′E,8 km,2.9,震度１,42.41666667,142.5933333
2004/1/17,2:23:48,十勝沖,41°43.4′N,143°51.4′E,45 km,4.9,震度１,41.72333333,143.8566667
2004/1/17,4:35:58,千葉県東方沖,35°49.1′N,140°59.9′E,28 km,3.9,震度２,35.81833333,140.9983333
2004/1/17,9:45:13,徳島県南部,33°38.1′N,134°12.0′E,12 km,2.5,震度１,33.635,134.2
2004/1/17,20:48:26,宮城県沖,38°51.1′N,141°38.8′E,67 km,3.2,震度１,38.85166667,141.6466667
2004/1/18,0:31:57,島根県東部,35°09.0′N,133°08.2′E,9 km,2.4,震度１,35.15,133.1366667
2004/1/19,3:16:24,釧路沖,42°48.3′N,145°01.4′E,49 km,4.7,震度３,42.805,145.0233333
2004/1/19,22:50:14,京都府南部,35°10.4′N,135°32.8′E,12 km,3.1,震度１,35.17333333,135.5466667
2004/1/20,6:11:56,徳島県北部,34°04.9′N,134°26.6′E,10 km,3.4,震度１,34.08166667,134.4433333
2004/1/20,8:30:30,千葉県北東部,35°45.0′N,140°40.3′E,48 km,3.5,震度１,35.75,140.6716667
2004/1/21,3:40:16,十勝沖,42°11.4′N,143°21.8′E,41 km,4.2,震度２,42.19,143.3633333
2004/1/21,5:04:40,福島県沖,37°15.3′N,142°07.5′E,32 km,4.2,震度１,37.255,142.125
2004/1/21,9:56:16,トカラ列島近海,29°07.9′N,129°13.2′E,26 km,2.7,震度２,29.13166667,129.22
2004/1/22,15:43:09,釧路沖,42°52.7′N,144°56.0′E,50 km,3.9,震度１,42.87833333,144.9333333
2004/1/23,8:11:00,和歌山県北部,34°09.3′N,135°12.1′E,4 km,2.1,震度１,34.155,135.2016667
2004/1/23,8:59:33,薩摩半島西方沖,32°11.8′N,128°42.5′E,17 km,4.2,震度１,32.19666667,128.7083333
2004/1/23,9:00:45,薩摩半島西方沖,32°12.8′N,128°43.4′E,15 km,4.1,震度１,32.21333333,128.7233333
2004/1/23,11:39:15,豊後水道,33°20.0′N,132°13.4′E,44 km,3.7,震度２,33.33333333,132.2233333
2004/1/23,18:01:31,福島県沖,37°15.7′N,141°07.6′E,66 km,5.3,震度４,37.26166667,141.1266667
2004/1/25,12:40:47,奈良県,34°40.4′N,135°44.4′E,11 km,2.3,震度１,34.67333333,135.74
2004/1/25,23:10:56,根室半島南東沖,43°10.4′N,145°37.4′E,52 km,4.2,震度１,43.17333333,145.6233333
2004/1/26,5:16:09,能登半島沖,37°16.5′N,136°41.0′E,10 km,3.1,震度１,37.275,136.6833333
2004/1/26,17:45:38,宮城県沖,38°57.1′N,141°39.1′E,70 km,4.3,震度３,38.95166667,141.6516667
2004/1/26,21:34:35,宮城県沖,38°57.1′N,141°39.2′E,69 km,4.1,震度３,38.95166667,141.6533333
2004/1/27,2:43:25,茨城県北部,36°27.4′N,140°35.5′E,56 km,3.7,震度２,36.45666667,140.5916667
2004/1/27,11:21:51,宮城県中部,38°29.1′N,141°11.3′E,12 km,2.4,震度１,38.485,141.1883333
2004/1/27,13:20:02,八丈島東方沖,32°43.5′N,140°38.0′E,72 km,5,震度３,32.725,140.6333333
2004/1/27,15:10:53,福島県沖,37°06.5′N,141°10.9′E,84 km,4.4,震度３,37.10833333,141.1816667
2004/1/27,20:24:57,宮城県沖,38°47.2′N,141°38.9′E,67 km,3.3,震度１,38.78666667,141.6483333
2004/1/28,13:46:11,北海道南西沖,41°52.2′N,139°19.9′E,15 km,4,震度１,41.87,139.3316667
2004/1/29,2:27:05,宮城県沖,38°52.8′N,141°39.1′E,68 km,3.2,震度１,38.88,141.6516667
2004/1/29,9:40:33,長野県南部,35°55.6′N,137°37.7′E,9 km,2.3,震度１,35.92666667,137.6283333
2004/1/29,13:47:13,福島県沖,37°13.1′N,141°16.0′E,81 km,3.9,震度２,37.21833333,141.2666667
2004/1/30,0:30:15,宮古島近海,25°00.9′N,125°38.3′E,52 km,3.3,震度１,25.015,125.6383333
2004/1/30,9:23:19,岩手県内陸北部,39°58.7′N,141°27.3′E,81 km,3,震度１,39.97833333,141.455
2004/1/30,9:57:44,新潟県中越地方,37°14.9′N,138°36.6′E,11 km,2.5,震度１,37.24833333,138.61
2004/1/31,2:11:58,釧路沖,42°53.7′N,145°28.8′E,44 km,4,震度１,42.895,145.48
2004/1/31,14:19:34,トカラ列島近海,29°34.6′N,129°26.8′E,16 km,4.5,震度１,29.57666667,129.4466667
2004/2/1,19:20:03,与那国島近海,24°09.9′N,123°16.7′E,50 km,4.2,震度１,24.165,123.2783333
2004/2/2,0:55:15,日向灘,32°18.6′N,132°06.8′E,24 km,3.4,震度１,32.31,132.1133333
2004/2/2,12:24:33,和歌山県北部,34°05.3′N,135°08.2′E,6 km,2.6,震度１,34.08833333,135.1366667
2004/2/3,0:40:07,伊勢湾,34°59.5′N,136°49.6′E,13 km,2.7,震度２,34.99166667,136.8266667
2004/2/3,1:43:04,宮城県中部,38°24.8′N,141°11.9′E,10 km,1.7,震度１,38.41333333,141.1983333
2004/2/3,11:36:02,愛知県東部,34°40.0′N,137°26.8′E,37 km,3,震度１,34.66666667,137.4466667
2004/2/3,20:20:59,高知県中部,33°33.1′N,133°16.8′E,34 km,3.4,震度１,33.55166667,133.28
2004/2/4,4:10:51,茨城県南部,35°59.7′N,140°04.7′E,65 km,4.2,震度３,35.995,140.0783333
2004/2/4,7:21:03,長野県南部,35°56.1′N,137°31.7′E,9 km,2.6,震度１,35.935,137.5283333
2004/2/4,12:24:02,台湾付近,23°27.5′N,122°07.9′E,77 km,5.7,震度１,23.45833333,122.1316667
2004/2/4,15:08:27,岩手県沖,40°08.6′N,141°53.7′E,63 km,5.3,震度４,40.14333333,141.895
2004/2/4,15:28:03,神奈川県西部,35°15.3′N,139°01.0′E,0 km,2.4,震度１,35.255,139.0166667
2004/2/4,16:38:00,神奈川県西部,35°15.0′N,139°01.2′E,2 km,3,震度２,35.25,139.02
2004/2/4,16:40:11,神奈川県西部,35°14.9′N,139°01.1′E,2 km,2.2,震度１,35.24833333,139.0183333
2004/2/4,18:36:10,神奈川県西部,35°15.0′N,139°01.2′E,4 km,2.6,震度１,35.25,139.02
2004/2/4,20:31:25,茨城県南部,36°02.7′N,139°55.6′E,45 km,3,震度１,36.045,139.9266667
2004/2/4,20:57:41,新島・神津島近海,34°20.2′N,139°08.2′E,0 km,2.3,震度１,34.33666667,139.1366667
2004/2/5,3:24:59,岩手県沖,40°08.3′N,141°53.6′E,62 km,3.1,震度１,40.13833333,141.8933333
2004/2/5,20:32:12,十勝沖,42°22.8′N,143°49.1′E,55 km,4.2,震度１,42.38,143.8183333
2004/2/5,21:21:29,長野県南部,35°53.0′N,137°37.9′E,6 km,2,震度１,35.88333333,137.6316667
2004/2/6,0:17:07,宮城県中部,38°24.6′N,141°10.1′E,12 km,2.6,震度２,38.41,141.1683333
2004/2/6,2:59:46,長野県南部,35°55.4′N,137°37.7′E,8 km,2.3,震度１,35.92333333,137.6283333
2004/2/6,6:22:47,宮城県中部,38°23.9′N,141°11.3′E,11 km,1.7,震度１,38.39833333,141.1883333
2004/2/6,10:15:26,和歌山県北部,34°07.8′N,135°10.0′E,7 km,2.2,震度１,34.13,135.1666667
2004/2/6,13:10:34,宮城県沖,38°22.9′N,141°08.1′E,11 km,2.1,震度１,38.38166667,141.135
2004/2/6,22:20:56,宮城県北部,38°29.3′N,141°10.5′E,12 km,2.7,震度１,38.48833333,141.175
2004/2/7,23:55:54,宮城県沖,38°47.8′N,141°37.2′E,73 km,2.9,震度１,38.79666667,141.62
2004/2/8,7:08:31,和歌山県北部,33°57.2′N,135°20.5′E,7 km,3.1,震度２,33.95333333,135.3416667
2004/2/8,11:54:17,奈良県,34°25.5′N,135°52.5′E,10 km,2.5,震度１,34.425,135.875
2004/2/8,18:30:03,宮城県中部,38°24.6′N,141°10.2′E,12 km,2.7,震度２,38.41,141.17
2004/2/8,19:30:18,根室半島南東沖,43°05.0′N,145°51.4′E,47 km,4.9,震度２,43.08333333,145.8566667
2004/2/8,21:21:43,岩手県沖,40°08.0′N,141°53.4′E,62 km,2.7,震度１,40.13333333,141.89
2004/2/9,3:17:49,宮城県中部,38°24.7′N,141°10.1′E,12 km,1.6,震度１,38.41166667,141.1683333
2004/2/9,4:23:13,宮城県中部,38°23.1′N,141°10.2′E,10 km,1.7,震度１,38.385,141.17
2004/2/9,6:37:02,茨城県北部,36°26.3′N,140°35.1′E,65 km,3.7,震度１,36.43833333,140.585
2004/2/9,8:22:57,宮城県北部,38°57.8′N,141°37.7′E,74 km,3.3,震度１,38.96333333,141.6283333
2004/2/10,21:07:23,千葉県東方沖,35°34.3′N,140°42.9′E,65 km,4.2,震度１,35.57166667,140.715
2004/2/11,14:04:36,茨城県南部,36°08.8′N,140°02.0′E,70 km,3.7,震度１,36.14666667,140.0333333
2004/2/11,16:42:58,釧路沖,42°22.4′N,144°42.1′E,37 km,4.1,震度２,42.37333333,144.7016667
2004/2/11,21:47:16,奈良県,34°40.5′N,135°44.5′E,11 km,2.3,震度１,34.675,135.7416667
2004/2/12,4:30:20,千葉県東方沖,35°22.6′N,140°31.8′E,30 km,2.9,震度１,35.37666667,140.53
2004/2/12,5:32:11,十勝地方南部,42°20.9′N,143°06.5′E,49 km,3.4,震度１,42.34833333,143.1083333
2004/2/12,22:38:28,根室半島南東沖,43°13.0′N,146°20.2′E,48 km,4.4,震度１,43.21666667,146.3366667
2004/2/13,19:46:02,奄美大島近海,28°23.3′N,130°03.3′E,27 km,3.5,震度２,28.38833333,130.055
2004/2/13,22:35:49,根室半島南東沖,43°05.7′N,145°50.6′E,46 km,4.4,震度１,43.095,145.8433333
2004/2/14,11:14:18,福島県沖,37°23.5′N,141°44.2′E,40 km,3.8,震度１,37.39166667,141.7366667
2004/2/14,20:19:09,長野県南部,35°55.0′N,137°38.7′E,6 km,3.1,震度２,35.91666667,137.645
2004/2/15,19:22:32,与那国島近海,24°52.6′N,123°16.9′E,26 km,5.1,震度１,24.87666667,123.2816667
2004/2/15,20:09:26,釧路沖,42°59.4′N,145°25.0′E,47 km,4.3,震度１,42.99,145.4166667
2004/2/15,20:33:15,新島・神津島近海,34°21.0′N,139°08.1′E,0 km,2,震度１,34.35,139.135
2004/2/15,21:00:19,宮城県沖,38°50.0′N,141°38.0′E,69 km,3.4,震度２,38.83333333,141.6333333
2004/2/15,21:52:53,十勝地方南部,42°21.3′N,143°06.8′E,51 km,4.8,震度３,42.355,143.1133333
2004/2/16,3:51:12,十勝地方北部,43°18.9′N,143°21.0′E,0 km,2.4,震度１,43.315,143.35
2004/2/16,8:55:02,奈良県,34°06.5′N,135°34.2′E,57 km,3,震度１,34.10833333,135.57
2004/2/17,1:30:51,八丈島東方沖,32°42.8′N,140°37.6′E,75 km,4.5,震度２,32.71333333,140.6266667
2004/2/17,16:46:26,根室半島南東沖,43°05.7′N,145°59.6′E,46 km,5.6,震度３,43.095,145.9933333
2004/2/18,5:14:18,京都府南部,34°59.7′N,135°38.9′E,8 km,2.1,震度１,34.995,135.6483333
2004/2/19,8:36:33,東京都多摩東部,35°39.7′N,139°19.1′E,121 km,3.5,震度１,35.66166667,139.3183333
2004/2/19,15:39:58,奄美大島近海,28°12.8′N,129°28.0′E,33 km,3.1,震度１,28.21333333,129.4666667
2004/2/20,12:25:12,広島県南西部,34°29.2′N,132°37.9′E,30 km,3.6,震度２,34.48666667,132.6316667
2004/2/20,16:33:10,徳島県北部,33°58.6′N,134°33.2′E,45 km,3.1,震度１,33.97666667,134.5533333
2004/2/21,11:45:39,岩手県沿岸南部,39°02.6′N,141°37.1′E,74 km,3.2,震度１,39.04333333,141.6183333
2004/2/21,12:05:08,長野県北部,36°35.2′N,137°51.5′E,17 km,2.5,震度１,36.58666667,137.8583333
2004/2/21,12:08:43,紀伊水道,33°53.7′N,134°55.4′E,46 km,3.2,震度１,33.895,134.9233333
2004/2/21,13:39:51,福島県沖,36°59.0′N,141°02.0′E,66 km,3.9,震度２,36.98333333,141.0333333
2004/2/22,0:39:23,青森県東方沖,41°33.2′N,142°03.7′E,64 km,3.4,震度１,41.55333333,142.0616667
2004/2/22,10:13:28,茨城県南部,36°11.4′N,139°47.2′E,55 km,2.9,震度１,36.19,139.7866667
2004/2/22,12:21:24,宮城県北部,38°55.2′N,141°36.8′E,75 km,3.1,震度１,38.92,141.6133333
2004/2/22,17:01:53,十勝地方南部,42°16.0′N,143°08.8′E,47 km,3.7,震度１,42.26666667,143.1466667
2004/2/23,20:00:24,岐阜県飛騨地方,35°43.3′N,137°06.9′E,11 km,2.9,震度１,35.72166667,137.115
2004/2/24,1:37:41,内浦湾,42°18.7′N,140°53.4′E,9 km,3,震度１,42.31166667,140.89
2004/2/24,6:34:01,宮城県中部,38°24.8′N,141°10.6′E,12 km,3.2,震度２,38.41333333,141.1766667
2004/2/24,6:35:49,宮城県中部,38°25.0′N,141°10.6′E,12 km,3.1,震度２,38.41666667,141.1766667
2004/2/24,9:25:28,京都府南部,34°55.1′N,135°34.2′E,10 km,2.4,震度１,34.91833333,135.57
2004/2/25,1:14:25,岩手県内陸南部,39°24.3′N,141°09.3′E,94 km,3.6,震度１,39.405,141.155
2004/2/25,11:42:07,三宅島近海,34°03.6′N,139°23.0′E,12 km,3.1,震度１,34.06,139.3833333
2004/2/26,2:24:58,和歌山県南部,33°48.8′N,135°27.0′E,18 km,2.8,震度１,33.81333333,135.45
2004/2/26,9:53:26,岩手県沖,40°20.9′N,142°04.5′E,50 km,3.5,震度１,40.34833333,142.075
2004/2/26,13:33:10,与那国島近海,24°06.5′N,123°08.1′E,69 km,5.5,震度２,24.10833333,123.135
2004/2/26,14:06:24,宮城県沖,38°50.3′N,141°38.1′E,68 km,3.4,震度２,38.83833333,141.635
2004/2/26,17:54:37,福島県沖,37°44.3′N,141°39.4′E,77 km,4.2,震度１,37.73833333,141.6566667
2004/2/26,22:57:58,福島県沖,37°25.2′N,141°09.3′E,39 km,3.1,震度１,37.42,141.155
2004/2/26,23:00:26,伊豆大島近海,34°46.8′N,139°20.8′E,3 km,2.4,震度１,34.78,139.3466667
2004/2/26,23:46:25,伊豆大島近海,34°46.1′N,139°20.4′E,4 km,2.4,震度１,34.76833333,139.34
2004/2/27,1:27:27,伊豆大島近海,34°46.9′N,139°20.6′E,0 km,2.4,震度１,34.78166667,139.3433333
2004/2/27,1:41:13,伊豆大島近海,34°45.9′N,139°20.2′E,3 km,2.3,震度１,34.765,139.3366667
2004/2/27,3:30:28,伊豆大島近海,34°45.5′N,139°20.2′E,4 km,2.2,震度１,34.75833333,139.3366667
2004/2/27,7:33:22,伊豆大島近海,34°46.9′N,139°19.8′E,0 km,2.3,震度１,34.78166667,139.33
2004/2/27,11:49:35,宮城県沖,38°47.2′N,141°37.1′E,70 km,4.6,震度３,38.78666667,141.6183333
2004/2/27,23:50:47,浦河沖,42°15.1′N,142°24.0′E,28 km,2.9,震度１,42.25166667,142.4
2004/2/28,2:27:15,日向灘,32°25.9′N,131°51.7′E,36 km,3.8,震度２,32.43166667,131.8616667
2004/2/28,6:37:26,千葉県北東部,35°26.3′N,140°21.4′E,39 km,4.1,震度３,35.43833333,140.3566667
2004/2/28,10:26:44,釧路沖,42°20.0′N,144°54.0′E,31 km,4.7,震度１,42.33333333,144.9
2004/2/28,18:33:31,福島県沖,36°41.6′N,142°09.0′E,24 km,4.7,震度２,36.69333333,142.15
2004/2/29,5:33:02,宮城県北部,38°57.0′N,141°37.8′E,72 km,4.3,震度３,38.95,141.63
2004/2/29,5:34:27,奈良県,34°25.7′N,135°52.6′E,9 km,2.4,震度１,34.42833333,135.8766667
2004/2/29,6:05:38,宮城県沖,38°51.4′N,141°38.1′E,69 km,3.4,震度１,38.85666667,141.635
2004/2/29,13:32:44,西表島付近,23°57.8′N,123°34.2′E,31 km,4.3,震度２,23.96333333,123.57
2004/2/29,20:47:42,京都府南部,34°47.3′N,135°48.7′E,14 km,2.7,震度１,34.78833333,135.8116667
2004/3/1,4:36:41,新島・神津島近海,34°19.8′N,139°09.4′E,8 km,2.8,震度３,34.33,139.1566667
2004/3/1,4:53:55,十勝地方中部,42°46.8′N,143°18.1′E,104 km,4,震度１,42.78,143.3016667
2004/3/1,9:06:31,千葉県北西部,35°20.6′N,140°10.1′E,59 km,3.3,震度１,35.34333333,140.1683333
2004/3/1,16:48:08,新島・神津島近海,34°26.8′N,139°11.2′E,14 km,2.6,震度１,34.44666667,139.1866667
2004/3/1,21:27:22,鹿児島県薩摩地方,31°51.2′N,130°37.8′E,178 km,4.6,震度２,31.85333333,130.63
2004/3/2,3:34:30,山梨県中・西部,35°29.2′N,138°16.5′E,22 km,3.1,震度１,35.48666667,138.275
2004/3/2,15:30:44,宮城県中部,38°28.0′N,141°12.1′E,12 km,3.4,震度２,38.46666667,141.2016667
2004/3/2,15:47:19,青森県三八上北地方,40°48.4′N,141°20.5′E,92 km,4.1,震度２,40.80666667,141.3416667
2004/3/2,20:42:19,宮城県沖,38°03.6′N,142°39.4′E,30 km,4.6,震度１,38.06,142.6566667
2004/3/2,23:52:23,長野県南部,35°49.9′N,137°35.1′E,6 km,1.5,震度１,35.83166667,137.585
2004/3/3,4:37:57,根室半島南東沖,42°52.6′N,146°31.1′E,37 km,5.4,震度２,42.87666667,146.5183333
2004/3/3,13:55:59,岐阜県美濃中西部,35°43.9′N,137°02.8′E,13 km,3.7,震度２,35.73166667,137.0466667
2004/3/3,18:19:29,浦河沖,41°54.0′N,143°03.7′E,43 km,2.8,震度１,41.9,143.0616667
2004/3/4,9:54:53,沖縄本島近海,26°33.8′N,127°07.5′E,12 km,3.4,震度１,26.56333333,127.125
2004/3/5,15:55:24,静岡県東部,35°09.8′N,138°35.0′E,11 km,2.9,震度１,35.16333333,138.5833333
2004/3/6,15:53:14,熊本県熊本地方,32°50.6′N,130°54.0′E,8 km,2.7,震度２,32.84333333,130.9
2004/3/6,16:10:56,青森県東方沖,40°58.2′N,142°00.5′E,57 km,3.8,震度１,40.97,142.0083333
2004/3/7,3:41:24,埼玉県秩父地方,36°03.0′N,139°01.3′E,9 km,3.4,震度２,36.05,139.0216667
2004/3/7,11:09:36,宮城県沖,38°57.4′N,141°41.9′E,64 km,3.9,震度２,38.95666667,141.6983333
2004/3/7,12:49:53,東京都多摩東部,35°36.5′N,139°23.7′E,139 km,3.8,震度１,35.60833333,139.395
2004/3/7,16:28:02,長野県南部,35°56.8′N,137°32.2′E,8 km,2.8,震度２,35.94666667,137.5366667
2004/3/7,18:10:16,大阪湾,34°33.2′N,135°24.1′E,12 km,3,震度１,34.55333333,135.4016667
2004/3/8,9:35:50,鹿児島県薩摩地方,32°00.3′N,130°30.8′E,7 km,3.1,震度２,32.005,130.5133333
2004/3/8,10:15:25,西表島付近,24°30.4′N,123°26.9′E,58 km,3.4,震度１,24.50666667,123.4483333
2004/3/9,8:58:19,新島・神津島近海,34°20.7′N,139°07.8′E,0 km,2,震度１,34.345,139.13
2004/3/9,8:59:46,新島・神津島近海,34°20.6′N,139°08.0′E,0 km,1.8,震度１,34.34333333,139.1333333
2004/3/9,10:54:50,西表島付近,24°12.8′N,123°49.8′E,19 km,2.9,震度１,24.21333333,123.83
2004/3/9,16:47:32,福島県沖,37°23.2′N,141°12.6′E,62 km,3.2,震度２,37.38666667,141.21
2004/3/10,1:08:05,北海道北西沖,44°31.9′N,141°42.3′E,0 km,3.1,震度１,44.53166667,141.705
2004/3/10,4:56:37,安芸灘,33°59.3′N,132°45.0′E,43 km,3.6,震度２,33.98833333,132.75
2004/3/10,5:15:09,宮城県沖,38°40.9′N,141°59.2′E,57 km,4.4,震度３,38.68166667,141.9866667
2004/3/10,13:45:04,千葉県北東部,35°45.1′N,140°36.8′E,49 km,3.3,震度１,35.75166667,140.6133333
2004/3/10,15:09:22,播磨灘,34°27.1′N,134°48.0′E,8 km,3,震度１,34.45166667,134.8
2004/3/11,0:44:57,新潟県上中越沖,37°28.3′N,138°19.4′E,25 km,4.1,震度１,37.47166667,138.3233333
2004/3/11,11:34:58,茨城県沖,36°19.3′N,141°00.4′E,48 km,5.3,震度４,36.32166667,141.0066667
2004/3/11,11:38:00,茨城県沖,36°19.3′N,141°01.3′E,46 km,4.1,震度２,36.32166667,141.0216667
2004/3/11,21:14:11,釧路沖,42°20.4′N,144°40.8′E,35 km,4.1,震度１,42.34,144.68
