code,pref,city,lat,lng,shindo
112232,埼玉県,蕨市,35.825634,139.679708
112241,埼玉県,戸田市,35.817616,139.677892
112259,埼玉県,入間市,35.835766,139.391058
112275,埼玉県,朝霞市,35.797252,139.593916
112283,埼玉県,志木市,35.836750,139.580319
112291,埼玉県,和光市,35.781208,139.605793
112305,埼玉県,新座市,35.793511,139.565369
112313,埼玉県,桶川市,36.005779,139.542531
112321,埼玉県,久喜市,36.061995,139.666838
112330,埼玉県,北本市,36.026768,139.530211
112348,埼玉県,八潮市,35.822536,139.839175
112356,埼玉県,富士見市,35.856759,139.549074
112372,埼玉県,三郷市,35.830149,139.872275
112381,埼玉県,蓮田市,35.994307,139.662106
112399,埼玉県,坂戸市,35.957170,139.402905
112402,埼玉県,幸手市,36.078072,139.725861
112411,埼玉県,鶴ヶ島市,35.934515,139.393098
112429,埼玉県,日高市,35.907796,139.339026
112437,埼玉県,吉川市,35.891152,139.841375
112453,埼玉県,ふじみ野市,35.879538,139.519764
112461,埼玉県,白岡市,36.019026,139.676925
113018,埼玉県,伊奈町,36.000112,139.624185
113247,埼玉県,三芳町,35.828367,139.526432
113263,埼玉県,毛呂山町,35.941501,139.316067
113271,埼玉県,越生町,35.964478,139.294199
113417,埼玉県,滑川町,36.065987,139.360917
113425,埼玉県,嵐山町,36.056655,139.320542
113433,埼玉県,小川町,36.056697,139.261845
113468,埼玉県,川島町,35.982014,139.481518
113476,埼玉県,吉見町,36.039853,139.453728
113484,埼玉県,鳩山町,35.981466,139.334101
113492,埼玉県,ときがわ町,36.008620,139.296844
113611,埼玉県,横瀬町,35.987284,139.100046
113620,埼玉県,皆野町,36.070840,139.098754
113638,埼玉県,長瀞町,36.114803,139.109717
113654,埼玉県,小鹿野町,36.017129,139.008574
113697,埼玉県,東秩父村,36.058153,139.194607
113816,埼玉県,美里町,36.177104,139.181410
113832,埼玉県,神川町,36.213876,139.101776
113859,埼玉県,上里町,36.251607,139.144826
114081,埼玉県,寄居町,36.118348,139.193012
114421,埼玉県,宮代町,36.022682,139.722885
114642,埼玉県,杉戸町,36.025765,139.736709
114651,埼玉県,松伏町,35.925774,139.815178
121011,千葉県,千葉中央区,35.608932,140.124636
121029,千葉県,千葉花見川区,35.662977,140.069167
121037,千葉県,千葉稲毛区,35.636212,140.107083
121045,千葉県,千葉若葉区,35.633988,140.155661
121053,千葉県,千葉緑区,35.560459,140.176164
121061,千葉県,千葉美浜区,35.640485,140.063040
122025,千葉県,銚子市,35.734681,140.826641
122033,千葉県,市川市,35.721912,139.931010
